"upm","est_sel","ponde_2anios","estrato_rec","hwise_preocupa","hwise_disminucion","hwise_lavar_suficiente","hwise_cambio_planes","hwise_manos","hwise_banarse","hwise_beber","hwise_molesto","hwise_sed","hwise_apta","hwise_verguenza","hwise_alimentos","frec_agua_clean","escasez_clean","horas_z","temp_sin_agua_bin","almacena_tambo_no_tapa","almacena_cubeta_no_tapa","almacena_cubeta_con_tapa","almacena_tambo_con_tapa","gasto_z","ingreso_z","integrantes_z","agua_bin","indigena_d","mujer_jefa","HWISE_fs","CONT_fs","COPING_fs","Regimen"
200416157275,22,92931191256144,"Urbano",3,2,2,3,2,3,3,3,2,2,2,2,5,4,0.905971760610157,0,1,0,0,0,-0.0559251073385135,-0.934845038992872,0.439543815153273,1,0,0,0.429057021521218,1.08106499675006,-0.0919685886496583,"4"
200416157275,22,124254412425380,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,0.905971760610157,1,0,0,0,0,1.0433840030728,1.75435512150103,-0.188511872525493,1,0,0,-1.35975882197185,1.57967780041244,-0.266342203689683,"3"
200416157275,22,124254412425380,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,0,0,0,0,-0.197771444165779,-0.0384449854949059,-1.44462324788302,1,0,1,-1.31931324901323,1.64411471651443,-0.250994480811103,"3"
200416157275,22,124254412425380,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,0.905971760610157,1,0,0,0,1,0.192305982109202,1.75435512150103,0.439543815153273,1,0,0,-1.3153087327185,1.52404911220646,-0.176217168112839,"3"
200416157275,22,124254412425380,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,0.905971760610157,1,0,0,0,0,0.192305982109202,0.85795506800306,0.439543815153273,1,0,0,-1.32618761258172,1.57738524306442,-0.243500009802945,"3"
200416157275,22,124254412425380,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,1,0,0,0,1.32707667672733,0.85795506800306,4.20787794122587,1,0,1,-1.35368926203448,1.65052165859784,-0.131941988606036,"3"
200416157275,22,124254412425380,"Urbano",2,2,1,1,1,2,1,2,1,1,1,1,5,3,0.905971760610157,1,0,1,0,1,-0.162309859958963,-0.934845038992872,0.439543815153273,1,0,0,-0.933693772215666,1.3150447968952,0.00813588383723254,"3"
200416157275,22,124254412425380,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,0.905971760610157,1,0,0,0,0,-0.282879246262139,-0.934845038992872,-0.816567560204259,1,0,1,-1.31191874258256,1.57407570861221,-0.228115549846048,"3"
200416157275,22,78317932680239,"Urbano",2,1,2,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,1,1,0,0,0.759691329418265,-0.0384449854949059,1.6956551905108,1,0,1,-1.05809822973788,1.50540302966614,-0.00491369593752386,"3"
200416157275,22,78317932680239,"Urbano",2,2,2,3,2,2,1,1,1,1,1,2,5,5,0.0353877295705538,1,0,0,0,1,0.688768161004632,2.65075517499899,-0.188511872525493,1,0,0,-0.247315271501329,1.25070984602299,-0.169855360846611,"3"
200416157275,22,78317932680239,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,2,0.905971760610157,0,0,0,0,1,0.121382813695569,-0.934845038992872,-1.44462324788302,1,0,1,-1.3063890128039,1.22862579485141,-0.145764828538964,"3"
200416157275,22,78317932680239,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,0,0,0,1,0.121382813695569,1.75435512150103,1.06759950283204,1,0,0,-1.31429210292351,1.60552366368127,-0.171857093554226,"3"
200416157275,22,78317932680239,"Urbano",1,1,1,1,1,2,1,1,1,1,1,1,5,4,0.905971760610157,1,0,0,0,0,0.213582932633291,0.85795506800306,-0.188511872525493,1,0,1,-1.22127581753309,1.55483772250691,-0.24764440873446,"3"
200416157275,22,78317932680239,"Urbano",1,1,1,1,1,1,2,1,1,1,1,1,5,1,0.905971760610157,1,0,0,0,1,0.475998655763733,1.75435512150103,1.06759950283204,1,0,1,-1.27138738178428,1.28988884137705,-0.162118545247481,"3"
200416157275,22,78317932680239,"Urbano",2,2,2,2,2,2,2,2,2,1,1,2,3,3,-0.617550293709148,1,1,1,1,1,0.334152318936467,0.85795506800306,1.06759950283204,1,0,0,-0.162061956252013,-0.142813003745552,0.234807225636689,"4"
200416157275,22,215374314870658,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,0,0,0,1,0.192305982109202,-0.934845038992872,2.32371087818957,1,0,0,-1.31579570498849,1.63084961701706,-0.118240616634175,"3"
200416157275,22,215374314870658,"Urbano",1,2,2,2,2,2,2,2,2,1,1,2,3,3,-0.0734352743093966,0,0,0,0,0,-0.375079365199862,-0.0384449854949059,-1.44462324788302,0,0,0,-0.833688293910219,0.760883240199054,-0.253344345375119,"3"
200416157275,22,215374314870658,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,3,-1.3793113208688,1,0,0,0,0,-0.162309859958963,-0.934845038992872,-1.44462324788302,1,0,0,-1.2987563092269,1.09453314749691,-0.220100433589583,"3"
200416157275,22,215374314870658,"Urbano",2,2,2,1,2,1,1,1,1,1,1,1,3,3,-1.27048831698885,1,1,1,1,0,0.334152318936467,1.75435512150103,2.32371087818957,0,0,1,-1.38951640979978,0.632171108184536,0.070564048671363,"2"
200416157275,22,195794831700598,"Urbano",2,3,2,2,1,1,1,1,1,1,1,1,5,4,0.905971760610157,0,1,0,0,0,0.0504596452819358,1.75435512150103,-0.816567560204259,1,0,1,-0.698563941390308,1.26322300535401,-0.172838432421918,"3"
200416157275,22,195794831700598,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,3,0.905971760610157,1,0,0,0,1,-0.09138669154533,0.85795506800306,0.439543815153273,1,0,1,-1.30154200058176,1.44788835372288,-0.159327900809769,"3"
200416157275,22,195794831700598,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,0.905971760610157,1,0,0,0,0,-0.0204635231316971,-0.0384449854949059,1.06759950283204,1,0,0,-1.31711203846079,1.58392571000495,-0.222679603051444,"3"
200500010326,23,98905806844652.5,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,3,0.905971760610157,0,0,0,0,0,0.192305982109202,0.85795506800306,-0.188511872525493,1,0,0,-1.29954811840204,1.44393171519554,-0.245121704572826,"3"
200500010326,23,98905806844652.5,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,1,0,0,0,-0.09138669154533,-0.0384449854949059,1.6956551905108,1,0,0,-1.29547318222994,1.64397170691303,-0.159211389091364,"3"
200500010326,23,98905806844652.5,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,1,0.905971760610157,1,0,0,0,0,1.0433840030728,-0.934845038992872,-0.188511872525493,1,0,1,-1.30557084751442,1.4540369045824,-0.222909835686993,"3"
200500010326,23,98905806844652.5,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,0.905971760610157,0,0,0,0,0,0.617844992590999,0.85795506800306,1.06759950283204,1,0,1,-1.30419515129848,1.51812709642276,-0.233336919044052,"3"
200500010326,23,98905806844652.5,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,3,0.905971760610157,1,0,0,0,0,-0.09138669154533,-0.0384449854949059,-0.816567560204259,1,0,0,-1.30641180107899,1.55268362527817,-0.245578387443274,"3"
200500010326,23,98905806844652.5,"Metropolitano",4,1,1,1,1,1,1,1,1,1,1,1,5,1,0.905971760610157,1,0,0,1,0,1.0433840030728,-0.0384449854949059,1.06759950283204,1,1,0,-1.08413570598503,1.34829147503548,-0.097207440439496,"3"
200500010326,23,150336826403872,"Metropolitano",2,2,1,1,1,1,1,1,1,1,1,1,5,4,0.905971760610157,1,1,1,1,0,-0.0204635231316971,-0.0384449854949059,-0.816567560204259,1,0,1,-1.11561320523637,1.36167923129138,0.0282657746680441,"3"
200500010326,23,150336826403872,"Metropolitano",2,2,1,1,1,1,1,1,1,2,1,1,5,3,0.905971760610157,0,0,0,0,0,-0.162309859958963,-0.0384449854949059,-0.816567560204259,1,0,0,-1.12886724540908,1.40422355687861,-0.23502487343409,"3"
200500010326,23,150336826403872,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,3,0.905971760610157,0,0,0,0,0,0.310038441675832,-0.934845038992872,-1.44462324788302,1,0,0,-1.30297708817265,1.44374122986149,-0.237266652074523,"3"
200500010326,23,116912209810389,"Metropolitano",2,2,2,1,1,1,1,2,1,1,1,1,5,5,0.905971760610157,0,1,0,0,0,-0.09138669154533,1.75435512150103,0.439543815153273,1,0,0,-0.847475473564705,1.39776662001169,-0.174683262883479,"3"
200500010326,23,116912209810389,"Metropolitano",2,2,2,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,0,1,0,0,0.192305982109202,-0.0384449854949059,-1.44462324788302,1,0,1,-0.9653394531346,1.4885706031461,-0.130598089333105,"3"
200500010326,23,116912209810389,"Metropolitano",3,3,3,1,3,3,1,2,1,3,1,1,5,5,0.905971760610157,1,1,0,0,0,0.0504596452819358,1.75435512150103,1.06759950283204,1,0,1,-0.0512038509294783,1.3177051599886,-0.142322250799464,"4"
200500010326,23,116912209810389,"Metropolitano",1,2,2,1,1,1,1,2,1,2,2,2,5,3,0.905971760610157,1,0,0,1,1,-0.0204635231316971,0.85795506800306,1.06759950283204,1,0,0,-0.66690264582513,1.27034369782244,-0.0291116528910352,"3"
200500010326,23,116912209810389,"Metropolitano",4,2,2,1,1,1,1,2,1,2,1,1,5,3,0.905971760610157,1,0,0,0,1,2.46184737134545,2.65075517499899,1.6956551905108,1,0,1,-0.6836761738776,1.32500380683476,-0.13697255082446,"3"
200500010326,23,110055188707140,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,3,0.905971760610157,1,0,0,0,0,0.475998655763733,-0.0384449854949059,0.439543815153273,1,0,0,-1.30957616857257,1.56439684658908,-0.231321401370011,"3"
200500010326,23,110055188707140,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,0.905971760610157,0,0,0,0,0,0.0149980610751194,-0.0384449854949059,0.439543815153273,1,0,0,-1.30173391955407,1.5162681307161,-0.229372749586613,"3"
200500010326,23,110055188707140,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,0,0,0,0,0.546921824177366,-0.934845038992872,-1.44462324788302,1,0,1,-1.32015340771797,1.66763903159824,-0.246255061917266,"3"
200500010326,23,148671044393856,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,0,0,0,0,-0.233233028372596,-0.0384449854949059,-0.188511872525493,1,0,0,-1.3128654114997,1.67366184780576,-0.24308578757929,"3"
200500010326,23,148671044393856,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,0,0,0,1,-0.162309859958963,-0.0384449854949059,-0.816567560204259,1,0,0,-1.29136152721051,1.59244041764282,-0.160009632087076,"3"
200500010326,23,148671044393856,"Metropolitano",1,1,1,1,1,1,1,1,1,2,1,1,5,5,0.905971760610157,0,0,0,0,0,-0.162309859958963,0.85795506800306,-0.816567560204259,1,0,0,-1.26191892014072,1.54040081893084,-0.255186097351681,"3"
200500010326,23,148671044393856,"Metropolitano",3,3,2,2,2,2,2,2,2,2,1,2,5,3,0.905971760610157,0,0,1,0,0,0.759691329418265,-0.0384449854949059,0.439543815153273,1,0,0,-0.0526513920648202,1.05954793540022,-0.066908067249503,"4"
200500010326,23,148671044393856,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,0,0,0,0,0,0.0504596452819358,-0.0384449854949059,-0.816567560204259,1,0,1,-1.30651704674546,1.56305686225351,-0.245953687359981,"3"
300100013059,32,203636806704857,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,1,0,0,0,-0.09138669154533,-0.934845038992872,-0.816567560204259,1,0,0,-1.31282762463358,1.60802692296223,-0.153118953814677,"3"
300100013059,32,203636806704857,"Urbano",3,4,3,3,3,3,1,3,1,1,1,3,4,4,0.905971760610157,1,0,1,0,1,-0.09138669154533,-0.934845038992872,-0.816567560204259,1,0,1,0.750024338250274,0.608439559216087,0.0468794064253285,"4"
300100013059,32,203636806704857,"Urbano",1,2,2,1,1,1,1,2,1,1,1,1,3,3,-0.399904285949248,1,1,0,0,1,-0.375079365199862,-0.0384449854949059,0.439543815153273,0,0,1,-1.42845792680047,0.87725130564026,-0.0920201171956948,"3"
300100013059,32,203636806704857,"Urbano",1,3,1,1,1,1,1,1,1,1,1,1,5,1,0.905971760610157,1,0,1,0,0,-0.11266364206942,-0.0384449854949059,1.06759950283204,1,0,0,-1.16991388249201,1.24806398014228,-0.0804025565530362,"3"
300100013059,32,203636806704857,"Urbano",1,2,2,2,1,2,1,1,1,1,1,2,4,1,-1.48813432474875,1,0,0,0,1,-0.375079365199862,-0.934845038992872,0.439543815153273,0,0,0,-1.1325098011897,0.999193236174642,-0.153101441366801,"3"
300100013059,32,203636806704857,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,4,3,0.905971760610157,1,0,0,0,0,-0.09138669154533,1.75435512150103,1.06759950283204,1,0,0,-1.29049769370992,1.01985194642843,-0.232187889403419,"3"
300100013059,32,203636806704857,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,0,0,0,1,-0.150962153012782,1.75435512150103,-0.816567560204259,1,0,0,-1.30837948759461,1.58942514989892,-0.19078940392909,"3"
300100013059,32,272253556790190,"Urbano",3,1,1,1,1,1,2,2,1,1,1,1,5,1,0.905971760610157,0,1,0,0,1,-0.0204635231316971,-0.0384449854949059,-0.188511872525493,1,0,0,-0.997336227747053,1.05186806561506,-0.0583168799698284,"3"
300100013059,32,272253556790190,"Urbano",2,3,1,2,3,3,1,2,1,1,2,3,3,3,-1.3793113208688,0,0,0,0,0,-0.375079365199862,-0.934845038992872,-1.44462324788302,0,0,0,-0.61778407191492,0.501117828942237,-0.227724401950373,"2"
300100013059,32,272253556790190,"Urbano",3,3,1,1,1,1,1,1,1,1,1,1,5,3,0.905971760610157,0,1,0,0,0,-0.0204635231316971,-0.0384449854949059,-0.188511872525493,1,0,0,-1.06492407859243,1.26578005985163,-0.145282395569289,"3"
300100013059,32,272253556790190,"Urbano",3,3,1,1,1,1,1,1,1,3,1,1,3,3,0.905971760610157,0,1,0,0,0,-0.197771444165779,-0.0384449854949059,-0.188511872525493,1,0,0,-0.942269191674123,0.301336691840416,-0.113092409681689,"2"
300100013059,32,272253556790190,"Urbano",5,4,3,1,3,3,1,4,1,2,1,1,5,3,-0.399904285949248,0,0,0,0,1,-0.0488327904971503,0.85795506800306,-0.188511872525493,1,0,0,0.355695926056673,0.774460675249395,-0.115323734882472,"4"
300100013059,32,272253556790190,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,0,0,0,0,-0.0204635231316971,-0.0384449854949059,0.439543815153273,1,0,1,-1.32157873642427,1.65889809112493,-0.231761148796104,"3"
300100013059,32,206828283453012,"Urbano",2,3,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,0,1,0,0,0,-0.0445774003923323,-0.0384449854949059,0.439543815153273,1,0,0,-1.12841246388139,1.43707487522845,-0.144946900312525,"3"
300100013059,32,206828283453012,"Urbano",2,3,3,1,1,2,1,1,1,1,1,1,5,1,0.905971760610157,0,1,0,0,0,-0.09138669154533,0.85795506800306,-0.188511872525493,1,0,1,-0.598966108596471,1.02049454436466,-0.142868019058167,"3"
300100013059,32,206828283453012,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,0.905971760610157,1,0,0,0,0,-0.13394059259351,1.75435512150103,-1.44462324788302,1,0,0,-1.31760388739929,1.55516594000074,-0.275809756008622,"3"
300100013059,32,206828283453012,"Urbano",3,3,3,3,2,2,1,3,2,3,3,2,3,1,-1.05284230922895,0,0,0,1,1,0.00790574423375606,-0.0384449854949059,-1.44462324788302,1,0,0,0.675052938913585,-0.561988975111416,0.0449386308103317,"4"
300100013059,32,206828283453012,"Urbano",5,5,5,5,2,3,1,4,1,2,2,1,3,3,-0.399904285949248,1,1,0,0,0,-0.375079365199862,1.75435512150103,-0.816567560204259,1,0,0,1.74644630232566,-0.288623523324041,-0.079904860624029,"1"
300100013059,32,206828283453012,"Urbano",2,2,1,1,1,1,1,1,1,1,1,1,5,1,0.905971760610157,1,1,0,0,0,-0.210537614480233,-0.934845038992872,-1.44462324788302,1,0,1,-1.17851678312358,1.26812490559697,-0.146702411524147,"3"
300100013059,32,283320774545888,"Urbano",3,3,1,1,1,1,1,1,1,1,1,1,4,4,0.905971760610157,0,0,0,0,1,-0.186423737219598,-0.934845038992872,-1.44462324788302,1,0,1,-1.04531397466143,0.864071678258272,-0.129202563964211,"3"
300100013059,32,283320774545888,"Urbano",3,4,1,1,1,3,1,3,1,1,1,1,3,3,-1.48813432474875,1,0,0,0,0,-0.162309859958963,0.85795506800306,-1.44462324788302,1,0,0,-0.499532784835736,-0.0211626393954832,-0.198783489251347,"2"
300100013059,32,283320774545888,"Urbano",4,3,3,3,1,2,2,3,2,1,1,1,3,3,-1.05284230922895,0,1,0,0,0,-0.375079365199862,-0.0384449854949059,-0.816567560204259,1,0,0,0.361018001904051,-0.280052074279559,-0.0778984099645759,"4"
300100013059,32,283320774545888,"Urbano",2,3,1,1,1,1,1,1,1,1,1,1,3,3,0.905971760610157,1,1,0,1,0,-0.0445774003923323,-0.0384449854949059,-0.816567560204259,1,0,1,-1.07694659738235,0.398594609411313,-0.0123082551207321,"2"
300100013059,32,283320774545888,"Urbano",4,3,3,4,1,3,2,3,1,1,1,2,3,3,-1.3793113208688,0,0,0,0,0,-0.156636006485872,1.75435512150103,-0.816567560204259,1,0,1,0.745361633406486,-0.370177838559298,-0.172489110598206,"4"
300100013059,32,283320774545888,"Urbano",3,3,1,1,1,1,1,1,1,1,1,1,3,4,-0.399904285949248,1,1,0,0,0,-0.233233028372596,-0.934845038992872,-0.816567560204259,1,0,1,-1.01939153833611,0.310031600489837,-0.107663776138729,"2"
300100013059,32,23100301788258.5,"Urbano",3,3,3,3,3,3,1,3,3,3,3,3,3,5,-1.48813432474875,1,1,0,0,1,-0.0204635231316971,-0.0384449854949059,0.439543815153273,1,0,0,1.00557868609627,-0.210750959250095,0.0235299049142289,"1"
300100013059,32,23100301788258.5,"Urbano",2,2,1,1,1,1,1,1,1,2,1,1,5,3,-1.05284230922895,0,1,0,0,0,-0.119755958910783,-0.0384449854949059,-1.44462324788302,1,0,0,-1.12978529216711,0.929523974146614,-0.149332481569078,"3"
300100013059,32,23100301788258.5,"Urbano",1,3,3,3,3,3,1,1,3,2,1,3,3,3,0.905971760610157,1,1,0,0,1,-0.09138669154533,-0.0384449854949059,-0.816567560204259,1,0,1,0.453612933649779,0.139560810652229,-0.0105037329789587,"4"
300100013059,32,23100301788258.5,"Urbano",2,2,2,3,2,2,1,1,1,2,2,3,3,1,0.905971760610157,1,0,0,0,0,-0.09138669154533,-0.0384449854949059,0.439543815153273,1,0,1,0.0256526789877795,0.161286971561221,-0.161170804001418,"4"
300100013059,32,23100301788258.5,"Urbano",2,2,2,2,2,2,1,1,2,1,1,2,3,3,0.905971760610157,1,1,0,0,1,0.475998655763733,-0.0384449854949059,-0.188511872525493,1,0,0,-0.381610922196616,0.299049429281667,-0.0250385806481324,"4"
300100013059,32,23100301788258.5,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,3,2,0.905971760610157,1,0,0,0,0,-0.162309859958963,-0.0384449854949059,1.6956551905108,1,0,0,-1.26478075522023,0.481387659579531,-0.180905204482271,"3"
300100013059,32,23100301788258.5,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,3,0.905971760610157,1,0,0,0,0,-0.0346481568144237,0.85795506800306,-0.816567560204259,1,0,0,-1.31728589782417,1.48767869467077,-0.253514896882636,"3"
300101332972,32,354016053527814,"Urbano",5,5,4,4,1,2,1,4,1,1,1,3,1,1,0.905971760610157,1,1,0,0,0,-0.375079365199862,-0.0384449854949059,-1.44462324788302,1,0,0,1.24136639208884,-1.06124940778143,-0.0446214908230041,"1"
300101332972,32,354016053527814,"Urbano",5,4,3,4,4,4,1,5,1,3,2,2,2,3,-1.48813432474875,0,1,0,1,0,-0.09138669154533,-0.0384449854949059,-0.188511872525493,1,0,0,1.65783542026579,-1.12134181266752,0.0908346325314321,"1"
300101332972,32,354016053527814,"Urbano",5,4,1,2,2,2,2,2,1,1,2,2,4,3,-0.399904285949248,1,0,0,0,0,-0.0346481568144237,0.85795506800306,-0.816567560204259,1,0,1,-0.104102342747057,0.571488671239951,-0.203351828183909,"4"
300101332972,32,354016053527814,"Urbano",4,3,2,3,1,1,1,3,2,1,2,1,3,1,0.905971760610157,1,0,0,0,0,-0.204863761007143,0.85795506800306,-0.188511872525493,1,0,0,0.0458328978844693,0.146401852763607,-0.180533597407278,"4"
300101332972,32,354016053527814,"Urbano",1,3,1,1,1,1,1,1,1,1,1,1,3,1,-1.48813432474875,1,1,0,0,0,-0.210537614480233,-0.0384449854949059,-0.816567560204259,1,0,0,-1.12146621413494,-0.0986835901429098,-0.110743559028792,"2"
300101332972,32,326784049410290,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,-1.1616653131089,0,0,0,0,1,-0.233233028372596,1.75435512150103,-1.44462324788302,1,0,0,-1.28609946559385,1.08178365983898,-0.181333938646335,"3"
300101332972,32,326784049410290,"Urbano",5,3,3,3,3,3,2,3,1,3,2,2,4,1,0.905971760610157,1,0,1,0,1,-0.0630174241798768,-0.934845038992872,-0.816567560204259,1,0,1,0.904242965594354,0.347287136653535,0.0576387571277587,"4"
300101332972,32,326784049410290,"Urbano",5,3,4,1,1,1,2,4,1,4,2,1,3,1,-1.1616653131089,1,1,1,0,0,0.0504596452819358,-0.934845038992872,1.06759950283204,1,0,0,0.337645865231838,-0.362736612966661,0.0862648305212111,"4"
300101332972,32,55069163882104.5,"Urbano",3,4,3,1,3,3,1,3,1,2,2,1,3,3,-1.3793113208688,0,1,0,0,0,-0.162309859958963,-0.0384449854949059,-0.816567560204259,1,0,0,0.226950384448906,-0.310630118149842,-0.0798316934339857,"4"
300101332972,32,55069163882104.5,"Urbano",5,5,5,5,5,5,1,5,1,5,1,3,3,2,-1.05284230922895,1,0,0,0,1,-0.210537614480233,0.85795506800306,-0.816567560204259,1,0,0,2.63377339129026,-0.635929434930692,-0.0370043255885579,"1"
300101332972,32,55069163882104.5,"Urbano",5,5,1,1,1,1,1,3,1,1,1,1,5,3,-1.48813432474875,1,0,0,0,0,-0.00627888944897052,-0.934845038992872,-0.816567560204259,1,0,0,-0.580500148512885,0.95046407216823,-0.196247701045313,"3"
300101332972,32,55069163882104.5,"Urbano",3,3,1,1,1,1,1,1,1,1,1,1,5,5,-0.399904285949248,0,1,1,0,0,0.0220903779164826,0.85795506800306,1.6956551905108,1,0,0,-1.04175225195912,1.12436650915193,-0.00513573084576685,"3"
300101332972,32,378017141902582,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,3,3,-1.05284230922895,1,0,0,0,0,-0.176494493641689,-0.0384449854949059,-0.188511872525493,1,0,0,-1.2579802435381,0.206048719695636,-0.192393448496096,"2"
300101332972,32,378017141902582,"Urbano",3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1.05284230922895,1,0,0,0,0,-0.126848275752146,1.75435512150103,-0.816567560204259,1,0,1,1.07798222341059,-0.232853705973283,-0.17071942248026,"4"
300101332972,32,378017141902582,"Urbano",3,3,3,3,3,3,1,3,3,3,3,3,3,3,-0.399904285949248,1,1,0,0,1,-0.09138669154533,0.85795506800306,1.06759950283204,1,0,1,1.00933135276677,-0.179420552990397,0.0157519708545779,"1"
300101332972,32,378017141902582,"Urbano",2,2,2,2,2,2,2,2,2,2,2,2,4,5,0.905971760610157,0,0,0,0,0,-0.197771444165779,-0.0384449854949059,0.439543815153273,1,0,0,-0.120769591304694,0.826697971757307,-0.184032807480984,"4"
300101332972,32,461609167835288,"Urbano",1,5,3,1,1,1,1,1,1,1,1,1,3,3,-1.48813432474875,0,1,0,0,0,-0.0204635231316971,-0.934845038992872,-0.188511872525493,1,0,1,-0.602482642698858,-0.167089858629412,-0.079182555177843,"2"
300101332972,32,461609167835288,"Urbano",5,5,4,3,1,1,1,3,1,2,1,1,2,2,-1.5969573286287,0,1,0,0,0,-0.162309859958963,-0.934845038992872,-0.816567560204259,1,0,1,0.610270354363404,-0.960176205278451,-0.0392095646855807,"4"
300101332972,32,461609167835288,"Urbano",5,5,5,1,4,4,1,4,1,4,1,4,2,5,0.905971760610157,1,1,0,0,0,-0.375079365199862,0.85795506800306,0.439543815153273,0,0,0,0.878821811295748,0.408208134995747,-0.128587030434029,"4"
300101332972,32,461609167835288,"Urbano",4,3,3,4,3,3,2,5,2,1,1,3,3,3,0.905971760610157,0,0,0,0,0,-0.119755958910783,-0.934845038992872,0.439543815153273,1,0,1,1.31487278421304,-0.0539580458811562,-0.11735280937508,"1"
300100002525,31,407009729860743,"Rural",3,3,3,3,2,3,1,3,1,1,1,2,3,2,-1.05284230922895,1,0,0,0,0,-0.09138669154533,2.65075517499899,-0.188511872525493,1,0,1,0.510272988146811,-0.160684005295563,-0.184339765633209,"4"
300100002525,31,407009729860743,"Rural",1,1,1,1,1,1,1,1,1,1,1,1,5,4,-1.1616653131089,1,1,0,0,0,-0.162309859958963,1.75435512150103,1.06759950283204,1,0,0,-1.30934131620097,1.15914155942189,-0.149401290386398,"3"
300100002525,31,407009729860743,"Rural",1,1,1,1,1,1,1,1,1,1,1,1,3,1,0.905971760610157,0,1,0,0,0,-0.268694612579412,-0.0384449854949059,-0.188511872525493,1,0,1,-1.27308116314674,0.26325982708227,-0.0861968604570849,"2"
300100002525,31,407009729860743,"Rural",5,4,3,3,3,2,2,5,2,2,1,2,4,3,-1.27048831698885,0,0,0,0,1,-0.0204635231316971,0.85795506800306,0.439543815153273,1,0,0,1.037540853463,-0.0171698767269977,-0.0760559364157793,"4"
300100002525,31,407009729860743,"Rural",1,1,1,1,1,1,1,1,1,1,1,1,5,1,-1.1616653131089,1,1,0,0,0,-0.247417662055322,-0.934845038992872,-1.44462324788302,1,0,0,-1.30752844438152,0.905103212482739,-0.0992430153141109,"3"
300100002525,31,407009729860743,"Rural",1,1,1,1,1,1,1,1,1,1,1,1,3,3,-0.944019305349,1,0,0,0,0,-0.261602295738049,-0.0384449854949059,-0.816567560204259,1,0,0,-1.27969259161938,0.314975737205363,-0.159628372732104,"2"
300100002525,31,407009729860743,"Rural",1,1,1,1,1,1,1,1,1,1,1,1,3,4,-1.05284230922895,1,1,0,0,0,-0.247417662055322,0.85795506800306,-0.816567560204259,1,0,1,-1.27678159863233,0.340724294506802,-0.10912800360425,"2"
300100002525,31,407009729860743,"Rural",1,1,1,1,1,1,1,1,1,1,1,1,3,1,-1.05284230922895,0,1,0,1,0,-0.204863761007143,0.85795506800306,-0.188511872525493,1,0,1,-1.25416396310887,-0.106302121416763,0.0124903939199096,"2"
300100002525,31,407009729860743,"Rural",3,1,3,1,1,1,1,2,1,1,1,1,4,3,-1.1616653131089,0,1,1,0,0,-0.247417662055322,-0.934845038992872,-0.816567560204259,1,0,0,-0.597702502501803,0.27195332443249,0.0628813220207557,"2"
300100002525,31,407009729860743,"Rural",2,2,2,2,2,2,1,1,1,2,1,1,3,3,-1.27048831698885,1,0,0,0,1,-0.09138669154533,-0.0384449854949059,-0.816567560204259,1,0,0,-0.471366880858624,0.0408346486822568,-0.0713279031393369,"2"
